id,name,city_id,match_db_id,upper_name,action
13.06.14,Candung,13.06,1307,CANDUNG,"insert into region (name, parent, type) values   ('CANDUNG,'1307','KECAMATAN');"
13.06.15,Kamang Magek,13.06,1307,KAMANG MAGEK,"insert into region (name, parent, type) values   ('KAMANG MAGEK,'1307','KECAMATAN');"
13.06.16,Malalak (Malakak),13.06,1307,MALALAK (MALAKAK),"insert into region (name, parent, type) values   ('MALALAK (MALAKAK),'1307','KECAMATAN');"
13.07.01,Suliki,13.07,1308,SULIKI,"insert into region (name, parent, type) values   ('SULIKI,'1308','KECAMATAN');"
13.07.02,Guguak (Gugu),13.07,1308,GUGUAK (GUGU),"insert into region (name, parent, type) values   ('GUGUAK (GUGU),'1308','KECAMATAN');"
13.07.03,Payakumbuh,13.07,1308,PAYAKUMBUH,"insert into region (name, parent, type) values   ('PAYAKUMBUH,'1308','KECAMATAN');"
13.07.04,Luak (Luhak),13.07,1308,LUAK (LUHAK),"insert into region (name, parent, type) values   ('LUAK (LUHAK),'1308','KECAMATAN');"
13.07.05,Harau,13.07,1308,HARAU,"insert into region (name, parent, type) values   ('HARAU,'1308','KECAMATAN');"
13.07.06,Pangkalan Koto Baru,13.07,1308,PANGKALAN KOTO BARU,"insert into region (name, parent, type) values   ('PANGKALAN KOTO BARU,'1308','KECAMATAN');"
13.07.07,Kapur IX/Sembilan,13.07,1308,KAPUR IX/SEMBILAN,"insert into region (name, parent, type) values   ('KAPUR IX/SEMBILAN,'1308','KECAMATAN');"
13.07.08,Gunuang Omeh (Gunung Mas),13.07,1308,GUNUANG OMEH (GUNUNG MAS),"insert into region (name, parent, type) values   ('GUNUANG OMEH (GUNUNG MAS),'1308','KECAMATAN');"
13.07.09,Lareh Sago Halaban,13.07,1308,LAREH SAGO HALABAN,"insert into region (name, parent, type) values   ('LAREH SAGO HALABAN,'1308','KECAMATAN');"
13.07.10,Situjuah Limo Nagari (Situjuah Lima Nagari),13.07,1308,SITUJUAH LIMO NAGARI (SITUJUAH LIMA NAGARI),"insert into region (name, parent, type) values   ('SITUJUAH LIMO NAGARI (SITUJUAH LIMA NAGARI),'1308','KECAMATAN');"
13.07.11,Mungka,13.07,1308,MUNGKA,"insert into region (name, parent, type) values   ('MUNGKA,'1308','KECAMATAN');"
13.07.12,Bukik Barisan,13.07,1308,BUKIK BARISAN,"insert into region (name, parent, type) values   ('BUKIK BARISAN,'1308','KECAMATAN');"
13.07.13,Akabiluru,13.07,1308,AKABILURU,"insert into region (name, parent, type) values   ('AKABILURU,'1308','KECAMATAN');"
13.08.04,Bonjol,13.08,1309,BONJOL,"insert into region (name, parent, type) values   ('BONJOL,'1309','KECAMATAN');"
13.08.05,Lubuk Sikaping,13.08,1309,LUBUK SIKAPING,"insert into region (name, parent, type) values   ('LUBUK SIKAPING,'1309','KECAMATAN');"
13.08.07,Panti,13.08,1309,PANTI,"insert into region (name, parent, type) values   ('PANTI,'1309','KECAMATAN');"
13.08.08,Mapat Tunggul,13.08,1309,MAPAT TUNGGUL,"insert into region (name, parent, type) values   ('MAPAT TUNGGUL,'1309','KECAMATAN');"
13.08.12,Duo Koto,13.08,1309,DUO KOTO,"insert into region (name, parent, type) values   ('DUO KOTO,'1309','KECAMATAN');"
13.08.13,Tigo Nagari,13.08,1309,TIGO NAGARI,"insert into region (name, parent, type) values   ('TIGO NAGARI,'1309','KECAMATAN');"
13.08.14,Rao,13.08,1309,RAO,"insert into region (name, parent, type) values   ('RAO,'1309','KECAMATAN');"
13.08.15,Mapat Tunggul Selatan,13.08,1309,MAPAT TUNGGUL SELATAN,"insert into region (name, parent, type) values   ('MAPAT TUNGGUL SELATAN,'1309','KECAMATAN');"
13.08.16,Simpang Alahan Mati,13.08,1309,SIMPANG ALAHAN MATI,"insert into region (name, parent, type) values   ('SIMPANG ALAHAN MATI,'1309','KECAMATAN');"
13.08.17,Padang Gelugur,13.08,1309,PADANG GELUGUR,"insert into region (name, parent, type) values   ('PADANG GELUGUR,'1309','KECAMATAN');"
13.08.18,Rao Utara,13.08,1309,RAO UTARA,"insert into region (name, parent, type) values   ('RAO UTARA,'1309','KECAMATAN');"
13.08.19,Rao Selatan,13.08,1309,RAO SELATAN,"insert into region (name, parent, type) values   ('RAO SELATAN,'1309','KECAMATAN');"
13.09.01,Pagai Utara,13.09,1301,PAGAI UTARA,"insert into region (name, parent, type) values   ('PAGAI UTARA,'1301','KECAMATAN');"
13.09.02,Sipora Selatan,13.09,1301,SIPORA SELATAN,"insert into region (name, parent, type) values   ('SIPORA SELATAN,'1301','KECAMATAN');"
13.09.03,Siberut Selatan,13.09,1301,SIBERUT SELATAN,"insert into region (name, parent, type) values   ('SIBERUT SELATAN,'1301','KECAMATAN');"
13.09.04,Siberut Utara,13.09,1301,SIBERUT UTARA,"insert into region (name, parent, type) values   ('SIBERUT UTARA,'1301','KECAMATAN');"
13.09.05,Siberut Barat,13.09,1301,SIBERUT BARAT,"insert into region (name, parent, type) values   ('SIBERUT BARAT,'1301','KECAMATAN');"
13.09.06,Siberut Barat Daya,13.09,1301,SIBERUT BARAT DAYA,"insert into region (name, parent, type) values   ('SIBERUT BARAT DAYA,'1301','KECAMATAN');"
13.09.07,Siberut Tengah,13.09,1301,SIBERUT TENGAH,"insert into region (name, parent, type) values   ('SIBERUT TENGAH,'1301','KECAMATAN');"
13.09.08,Sipora Utara,13.09,1301,SIPORA UTARA,"insert into region (name, parent, type) values   ('SIPORA UTARA,'1301','KECAMATAN');"
13.09.09,Sikakap,13.09,1301,SIKAKAP,"insert into region (name, parent, type) values   ('SIKAKAP,'1301','KECAMATAN');"
13.09.10,Pagai Selatan,13.09,1301,PAGAI SELATAN,"insert into region (name, parent, type) values   ('PAGAI SELATAN,'1301','KECAMATAN');"
13.10.01,Koto Baru,13.10,#N/A,,
13.10.02,Pulau Punjung,13.10,#N/A,,
13.10.03,Sungai Rumbai,13.10,#N/A,,
13.10.04,Sitiung,13.10,#N/A,,
13.10.05,Sembilan Koto,13.10,#N/A,,
13.10.06,Timpeh,13.10,#N/A,,
13.10.07,Koto Salak,13.10,#N/A,,
13.10.08,Tiumang,13.10,#N/A,,
13.10.09,Padang Laweh,13.10,#N/A,,
13.10.10,Asam Jujuhan,13.10,#N/A,,
13.10.11,Koto Besar,13.10,#N/A,,
13.11.01,Sangir,13.11,1310,SANGIR,"insert into region (name, parent, type) values   ('SANGIR,'1310','KECAMATAN');"
13.11.02,Sungai Pagu,13.11,1310,SUNGAI PAGU,"insert into region (name, parent, type) values   ('SUNGAI PAGU,'1310','KECAMATAN');"
13.11.03,Koto Parik Gadang Diateh,13.11,1310,KOTO PARIK GADANG DIATEH,"insert into region (name, parent, type) values   ('KOTO PARIK GADANG DIATEH,'1310','KECAMATAN');"
13.11.04,Sangir Jujuan,13.11,1310,SANGIR JUJUAN,"insert into region (name, parent, type) values   ('SANGIR JUJUAN,'1310','KECAMATAN');"
13.11.05,Sangir Batang Hari,13.11,1310,SANGIR BATANG HARI,"insert into region (name, parent, type) values   ('SANGIR BATANG HARI,'1310','KECAMATAN');"
13.11.06,Pauh Duo,13.11,1310,PAUH DUO,"insert into region (name, parent, type) values   ('PAUH DUO,'1310','KECAMATAN');"
13.11.07,Sangir Balai Janggo,13.11,1310,SANGIR BALAI JANGGO,"insert into region (name, parent, type) values   ('SANGIR BALAI JANGGO,'1310','KECAMATAN');"
13.12.01,Sungai Beremas (Sei Beremas),13.12,1312,SUNGAI BEREMAS (SEI BEREMAS),"insert into region (name, parent, type) values   ('SUNGAI BEREMAS (SEI BEREMAS),'1312','KECAMATAN');"
13.12.02,Lembah Melintang,13.12,1312,LEMBAH MELINTANG,"insert into region (name, parent, type) values   ('LEMBAH MELINTANG,'1312','KECAMATAN');"
13.12.03,Pasaman,13.12,1312,PASAMAN,"insert into region (name, parent, type) values   ('PASAMAN,'1312','KECAMATAN');"
13.12.04,Talamau,13.12,1312,TALAMAU,"insert into region (name, parent, type) values   ('TALAMAU,'1312','KECAMATAN');"
13.12.05,Kinali,13.12,1312,KINALI,"insert into region (name, parent, type) values   ('KINALI,'1312','KECAMATAN');"
13.12.06,Gunung Tuleh (Gunungtuleh),13.12,1312,GUNUNG TULEH (GUNUNGTULEH),"insert into region (name, parent, type) values   ('GUNUNG TULEH (GUNUNGTULEH),'1312','KECAMATAN');"
13.12.07,Ranah Batahan,13.12,1312,RANAH BATAHAN,"insert into region (name, parent, type) values   ('RANAH BATAHAN,'1312','KECAMATAN');"
13.12.08,Koto Balingka,13.12,1312,KOTO BALINGKA,"insert into region (name, parent, type) values   ('KOTO BALINGKA,'1312','KECAMATAN');"
13.12.09,Sungai Aur (Sungaiaur),13.12,1312,SUNGAI AUR (SUNGAIAUR),"insert into region (name, parent, type) values   ('SUNGAI AUR (SUNGAIAUR),'1312','KECAMATAN');"
13.12.10,Luhak Nan Duo,13.12,1312,LUHAK NAN DUO,"insert into region (name, parent, type) values   ('LUHAK NAN DUO,'1312','KECAMATAN');"
13.12.11,"Sasak Ranah Pasisie (Pesisir, Pasisir, Pesisie)",13.12,1312,"SASAK RANAH PASISIE (PESISIR, PASISIR, PESISIE)","insert into region (name, parent, type) values   ('SASAK RANAH PASISIE (PESISIR, PASISIR, PESISIE),'1312','KECAMATAN');"
13.71.01,Padang Selatan,13.71,1371,PADANG SELATAN,"insert into region (name, parent, type) values   ('PADANG SELATAN,'1371','KECAMATAN');"
13.71.02,Padang Timur,13.71,1371,PADANG TIMUR,"insert into region (name, parent, type) values   ('PADANG TIMUR,'1371','KECAMATAN');"
13.71.03,Padang Barat,13.71,1371,PADANG BARAT,"insert into region (name, parent, type) values   ('PADANG BARAT,'1371','KECAMATAN');"
13.71.04,Padang Utara,13.71,1371,PADANG UTARA,"insert into region (name, parent, type) values   ('PADANG UTARA,'1371','KECAMATAN');"
13.71.05,Bungus Teluk Kabung,13.71,1371,BUNGUS TELUK KABUNG,"insert into region (name, parent, type) values   ('BUNGUS TELUK KABUNG,'1371','KECAMATAN');"
13.71.06,Lubuk Begalung,13.71,1371,LUBUK BEGALUNG,"insert into region (name, parent, type) values   ('LUBUK BEGALUNG,'1371','KECAMATAN');"
13.71.07,Lubuk Kilangan,13.71,1371,LUBUK KILANGAN,"insert into region (name, parent, type) values   ('LUBUK KILANGAN,'1371','KECAMATAN');"
13.71.08,Pauh,13.71,1371,PAUH,"insert into region (name, parent, type) values   ('PAUH,'1371','KECAMATAN');"
13.71.09,Kuranji,13.71,1371,KURANJI,"insert into region (name, parent, type) values   ('KURANJI,'1371','KECAMATAN');"
13.71.10,Nanggalo,13.71,1371,NANGGALO,"insert into region (name, parent, type) values   ('NANGGALO,'1371','KECAMATAN');"
13.71.11,Koto Tangah,13.71,1371,KOTO TANGAH,"insert into region (name, parent, type) values   ('KOTO TANGAH,'1371','KECAMATAN');"
13.72.01,Lubuk Sikarah,13.72,1303,LUBUK SIKARAH,"insert into region (name, parent, type) values   ('LUBUK SIKARAH,'1303','KECAMATAN');"
13.72.02,Tanjung Harapan,13.72,1303,TANJUNG HARAPAN,"insert into region (name, parent, type) values   ('TANJUNG HARAPAN,'1303','KECAMATAN');"
13.73.01,Lembah Segar,13.73,#N/A,,
13.73.02,Barangin,13.73,#N/A,,
13.73.03,Silungkang,13.73,#N/A,,
13.73.04,Talawi,13.73,#N/A,,
13.74.01,Padang Panjang Timur,13.74,1374,PADANG PANJANG TIMUR,"insert into region (name, parent, type) values   ('PADANG PANJANG TIMUR,'1374','KECAMATAN');"
13.74.02,Padang Panjang Barat,13.74,1374,PADANG PANJANG BARAT,"insert into region (name, parent, type) values   ('PADANG PANJANG BARAT,'1374','KECAMATAN');"
13.75.01,Guguak Panjang (Guguk Panjang),13.75,1375,GUGUAK PANJANG (GUGUK PANJANG),"insert into region (name, parent, type) values   ('GUGUAK PANJANG (GUGUK PANJANG),'1375','KECAMATAN');"
13.75.02,Mandiangin Koto Selayan,13.75,1375,MANDIANGIN KOTO SELAYAN,"insert into region (name, parent, type) values   ('MANDIANGIN KOTO SELAYAN,'1375','KECAMATAN');"
13.75.03,Aur Birugo Tigo Baleh,13.75,1375,AUR BIRUGO TIGO BALEH,"insert into region (name, parent, type) values   ('AUR BIRUGO TIGO BALEH,'1375','KECAMATAN');"
13.76.01,Payakumbuh Barat,13.76,1376,PAYAKUMBUH BARAT,"insert into region (name, parent, type) values   ('PAYAKUMBUH BARAT,'1376','KECAMATAN');"
13.76.02,Payakumbuh Utara,13.76,1376,PAYAKUMBUH UTARA,"insert into region (name, parent, type) values   ('PAYAKUMBUH UTARA,'1376','KECAMATAN');"
13.76.03,Payakumbuh Timur,13.76,1376,PAYAKUMBUH TIMUR,"insert into region (name, parent, type) values   ('PAYAKUMBUH TIMUR,'1376','KECAMATAN');"
13.76.04,Lamposi Tigo Nagori / Nagari,13.76,1376,LAMPOSI TIGO NAGORI / NAGARI,"insert into region (name, parent, type) values   ('LAMPOSI TIGO NAGORI / NAGARI,'1376','KECAMATAN');"
13.76.05,Payakumbuh Selatan,13.76,1376,PAYAKUMBUH SELATAN,"insert into region (name, parent, type) values   ('PAYAKUMBUH SELATAN,'1376','KECAMATAN');"
13.77.01,Pariaman Tengah,13.77,1377,PARIAMAN TENGAH,"insert into region (name, parent, type) values   ('PARIAMAN TENGAH,'1377','KECAMATAN');"
13.77.02,Pariaman Utara,13.77,1377,PARIAMAN UTARA,"insert into region (name, parent, type) values   ('PARIAMAN UTARA,'1377','KECAMATAN');"
13.77.03,Pariaman Selatan,13.77,1377,PARIAMAN SELATAN,"insert into region (name, parent, type) values   ('PARIAMAN SELATAN,'1377','KECAMATAN');"
13.77.04,Pariaman Timur,13.77,1377,PARIAMAN TIMUR,"insert into region (name, parent, type) values   ('PARIAMAN TIMUR,'1377','KECAMATAN');"
14.01.01,Bangkinang Kota,14.01,1406,BANGKINANG KOTA,"insert into region (name, parent, type) values   ('BANGKINANG KOTA,'1406','KECAMATAN');"
14.01.02,Kampar,14.01,1406,KAMPAR,"insert into region (name, parent, type) values   ('KAMPAR,'1406','KECAMATAN');"
14.01.03,Tambang,14.01,1406,TAMBANG,"insert into region (name, parent, type) values   ('TAMBANG,'1406','KECAMATAN');"
14.01.04,XIII Koto Kampar,14.01,1406,XIII KOTO KAMPAR,"insert into region (name, parent, type) values   ('XIII KOTO KAMPAR,'1406','KECAMATAN');"
14.01.05,Kuok,14.01,1406,KUOK,"insert into region (name, parent, type) values   ('KUOK,'1406','KECAMATAN');"
14.01.06,Siak Hulu,14.01,1406,SIAK HULU,"insert into region (name, parent, type) values   ('SIAK HULU,'1406','KECAMATAN');"
14.01.07,Kampar Kiri,14.01,1406,KAMPAR KIRI,"insert into region (name, parent, type) values   ('KAMPAR KIRI,'1406','KECAMATAN');"
14.01.08,Kampar Kiri Hilir,14.01,1406,KAMPAR KIRI HILIR,"insert into region (name, parent, type) values   ('KAMPAR KIRI HILIR,'1406','KECAMATAN');"
14.01.09,Kampar Kiri Hulu,14.01,1406,KAMPAR KIRI HULU,"insert into region (name, parent, type) values   ('KAMPAR KIRI HULU,'1406','KECAMATAN');"
14.01.10,Tapung,14.01,1406,TAPUNG,"insert into region (name, parent, type) values   ('TAPUNG,'1406','KECAMATAN');"
14.01.11,Tapung Hilir,14.01,1406,TAPUNG HILIR,"insert into region (name, parent, type) values   ('TAPUNG HILIR,'1406','KECAMATAN');"
14.01.12,Tapung Hulu,14.01,1406,TAPUNG HULU,"insert into region (name, parent, type) values   ('TAPUNG HULU,'1406','KECAMATAN');"
14.01.13,Salo,14.01,1406,SALO,"insert into region (name, parent, type) values   ('SALO,'1406','KECAMATAN');"
14.01.14,Rumbio Jaya,14.01,1406,RUMBIO JAYA,"insert into region (name, parent, type) values   ('RUMBIO JAYA,'1406','KECAMATAN');"
14.01.15,Bangkinang,14.01,1406,BANGKINANG,"insert into region (name, parent, type) values   ('BANGKINANG,'1406','KECAMATAN');"
14.01.16,Perhentian Raja,14.01,1406,PERHENTIAN RAJA,"insert into region (name, parent, type) values   ('PERHENTIAN RAJA,'1406','KECAMATAN');"
14.01.17,Kampa (Kampar Timur),14.01,1406,KAMPA (KAMPAR TIMUR),"insert into region (name, parent, type) values   ('KAMPA (KAMPAR TIMUR),'1406','KECAMATAN');"
14.01.18,Kampar Utara,14.01,1406,KAMPAR UTARA,"insert into region (name, parent, type) values   ('KAMPAR UTARA,'1406','KECAMATAN');"
14.01.19,Kampar Kiri Tengah,14.01,1406,KAMPAR KIRI TENGAH,"insert into region (name, parent, type) values   ('KAMPAR KIRI TENGAH,'1406','KECAMATAN');"
14.01.20,Gunung Sahilan,14.01,1406,GUNUNG SAHILAN,"insert into region (name, parent, type) values   ('GUNUNG SAHILAN,'1406','KECAMATAN');"
14.01.21,Koto Kampar Hulu,14.01,1406,KOTO KAMPAR HULU,"insert into region (name, parent, type) values   ('KOTO KAMPAR HULU,'1406','KECAMATAN');"
14.02.01,Rengat,14.02,1402,RENGAT,"insert into region (name, parent, type) values   ('RENGAT,'1402','KECAMATAN');"
14.02.02,Rengat Barat,14.02,1402,RENGAT BARAT,"insert into region (name, parent, type) values   ('RENGAT BARAT,'1402','KECAMATAN');"
14.02.03,Kelayang,14.02,1402,KELAYANG,"insert into region (name, parent, type) values   ('KELAYANG,'1402','KECAMATAN');"
14.02.04,Pasir Penyu,14.02,1402,PASIR PENYU,"insert into region (name, parent, type) values   ('PASIR PENYU,'1402','KECAMATAN');"
14.02.05,Peranap,14.02,1402,PERANAP,"insert into region (name, parent, type) values   ('PERANAP,'1402','KECAMATAN');"
14.02.06,Siberida (Seberida),14.02,1402,SIBERIDA (SEBERIDA),"insert into region (name, parent, type) values   ('SIBERIDA (SEBERIDA),'1402','KECAMATAN');"
14.02.07,Batang Cenaku,14.02,1402,BATANG CENAKU,"insert into region (name, parent, type) values   ('BATANG CENAKU,'1402','KECAMATAN');"
14.02.08,Batang Gangsal (Batang Gansal),14.02,1402,BATANG GANGSAL (BATANG GANSAL),"insert into region (name, parent, type) values   ('BATANG GANGSAL (BATANG GANSAL),'1402','KECAMATAN');"
14.02.09,Lirik,14.02,1402,LIRIK,"insert into region (name, parent, type) values   ('LIRIK,'1402','KECAMATAN');"
14.02.10,Kuala Cenaku,14.02,1402,KUALA CENAKU,"insert into region (name, parent, type) values   ('KUALA CENAKU,'1402','KECAMATAN');"
14.02.11,Sungai Lala,14.02,1402,SUNGAI LALA,"insert into region (name, parent, type) values   ('SUNGAI LALA,'1402','KECAMATAN');"
14.02.12,Lubuk Batu Jaya,14.02,1402,LUBUK BATU JAYA,"insert into region (name, parent, type) values   ('LUBUK BATU JAYA,'1402','KECAMATAN');"
14.02.13,Rakit Kulim,14.02,1402,RAKIT KULIM,"insert into region (name, parent, type) values   ('RAKIT KULIM,'1402','KECAMATAN');"
14.02.14,Batang Peranap,14.02,1402,BATANG PERANAP,"insert into region (name, parent, type) values   ('BATANG PERANAP,'1402','KECAMATAN');"
14.03.01,Bengkalis,14.03,1408,BENGKALIS,"insert into region (name, parent, type) values   ('BENGKALIS,'1408','KECAMATAN');"
14.03.02,Bantan,14.03,1408,BANTAN,"insert into region (name, parent, type) values   ('BANTAN,'1408','KECAMATAN');"
14.03.03,Bukit Batu,14.03,1408,BUKIT BATU,"insert into region (name, parent, type) values   ('BUKIT BATU,'1408','KECAMATAN');"
14.03.09,Mandau,14.03,1408,MANDAU,"insert into region (name, parent, type) values   ('MANDAU,'1408','KECAMATAN');"
14.03.10,Rupat,14.03,1408,RUPAT,"insert into region (name, parent, type) values   ('RUPAT,'1408','KECAMATAN');"
14.03.11,Rupat Utara,14.03,1408,RUPAT UTARA,"insert into region (name, parent, type) values   ('RUPAT UTARA,'1408','KECAMATAN');"
14.03.12,Siak Kecil,14.03,1408,SIAK KECIL,"insert into region (name, parent, type) values   ('SIAK KECIL,'1408','KECAMATAN');"
14.03.13,Pinggir,14.03,1408,PINGGIR,"insert into region (name, parent, type) values   ('PINGGIR,'1408','KECAMATAN');"
14.03.14,Bandar Laksamana,14.03,1408,BANDAR LAKSAMANA,"insert into region (name, parent, type) values   ('BANDAR LAKSAMANA,'1408','KECAMATAN');"
14.03.15,Talang Muandau,14.03,1408,TALANG MUANDAU,"insert into region (name, parent, type) values   ('TALANG MUANDAU,'1408','KECAMATAN');"
14.03.16,Bathin Solapan,14.03,1408,BATHIN SOLAPAN,"insert into region (name, parent, type) values   ('BATHIN SOLAPAN,'1408','KECAMATAN');"
14.04.01,Reteh,14.04,1403,RETEH,"insert into region (name, parent, type) values   ('RETEH,'1403','KECAMATAN');"
14.04.02,Enok,14.04,1403,ENOK,"insert into region (name, parent, type) values   ('ENOK,'1403','KECAMATAN');"
14.04.03,Kuala Indragiri,14.04,1403,KUALA INDRAGIRI,"insert into region (name, parent, type) values   ('KUALA INDRAGIRI,'1403','KECAMATAN');"
14.04.04,Tembilahan,14.04,1403,TEMBILAHAN,"insert into region (name, parent, type) values   ('TEMBILAHAN,'1403','KECAMATAN');"
14.04.05,Tempuling,14.04,1403,TEMPULING,"insert into region (name, parent, type) values   ('TEMPULING,'1403','KECAMATAN');"
14.04.06,Gaung Anak Serka,14.04,1403,GAUNG ANAK SERKA,"insert into region (name, parent, type) values   ('GAUNG ANAK SERKA,'1403','KECAMATAN');"
14.04.07,Mandah,14.04,1403,MANDAH,"insert into region (name, parent, type) values   ('MANDAH,'1403','KECAMATAN');"
14.04.08,Kateman,14.04,1403,KATEMAN,"insert into region (name, parent, type) values   ('KATEMAN,'1403','KECAMATAN');"
14.04.09,Keritang,14.04,1403,KERITANG,"insert into region (name, parent, type) values   ('KERITANG,'1403','KECAMATAN');"
14.04.10,Tanah Merah,14.04,1403,TANAH MERAH,"insert into region (name, parent, type) values   ('TANAH MERAH,'1403','KECAMATAN');"
14.04.11,Batang Tuaka,14.04,1403,BATANG TUAKA,"insert into region (name, parent, type) values   ('BATANG TUAKA,'1403','KECAMATAN');"
14.04.12,Gaung,14.04,1403,GAUNG,"insert into region (name, parent, type) values   ('GAUNG,'1403','KECAMATAN');"
14.04.13,Tembilahan Hulu,14.04,1403,TEMBILAHAN HULU,"insert into region (name, parent, type) values   ('TEMBILAHAN HULU,'1403','KECAMATAN');"
14.04.14,Kemuning,14.04,1403,KEMUNING,"insert into region (name, parent, type) values   ('KEMUNING,'1403','KECAMATAN');"
14.04.15,Pelangiran,14.04,1403,PELANGIRAN,"insert into region (name, parent, type) values   ('PELANGIRAN,'1403','KECAMATAN');"
14.04.16,Teluk Belengkong,14.04,1403,TELUK BELENGKONG,"insert into region (name, parent, type) values   ('TELUK BELENGKONG,'1403','KECAMATAN');"
14.04.17,Pulau Burung,14.04,1403,PULAU BURUNG,"insert into region (name, parent, type) values   ('PULAU BURUNG,'1403','KECAMATAN');"
14.04.18,Concong,14.04,1403,CONCONG,"insert into region (name, parent, type) values   ('CONCONG,'1403','KECAMATAN');"
14.04.19,Kempas,14.04,1403,KEMPAS,"insert into region (name, parent, type) values   ('KEMPAS,'1403','KECAMATAN');"
